incident_id,date,address,lat,lon,killed,incident_time
2034599,2021-06-12,W Canal St,29.4628,-94.6387,1,2:45 AM
2034898,2021-06-12,8400 block of Dixie Ave,39.2149734,-84.4616073,1,11:10 PM
2035089,2021-06-12,2300 block of East Main St,34.8832026,-116.9834256,1,1:00 AM
2035115,2021-06-12,200 block of Pascal Ave,32.1391986,-85.7120022,1,10:00 PM
2035286,2021-06-12,Sharondale St SW and Halcyon Rd SW,47.15647999999999,-122.494109,1,3:45 AM
2094827,2021-06-12,Central Ave SE and Tramway Blvd SE,35.0681039,-106.4977328,1,11:15 AM
2159803,2021-06-12,8242 Duralee Ln,33.7564522,-84.7244953,1,11:00 AM
2483526,2021-06-12,N/A,41.8327,-71.5871,1,N/A
2033254,2021-06-13,800 block of Hazel St,41.0789012,-81.4910117,1,3:40 AM
2033332,2021-06-13,700 block of Erie St,41.45287889999999,-82.6954888,1,2:15 AM
2033386,2021-06-13,1668 Eastland Rd SE,33.7190043,-84.3301901,1,N/A
2033402,2021-06-13,3671 N Decatur Rd,33.7853708,-84.24360759999999,1,3:00 AM
2033443,2021-06-13,1000 block of Wilbur St,32.7225073,-96.8389709,1,2:00 AM
2033605,2021-06-13,5200 block of Robinwood Rd,38.1751098,-85.6660143,1,12:00 AM
2033630,2021-06-13,19000 block of Helen St,42.4335298,-83.0313145,1,4:30 AM
2033666,2021-06-13,253 Riverside Dr,35.5917084,-82.5720286,1,1:48 AM
2033733,2021-06-13,Capitol St and Valley St,32.3162896,-90.2166243,1,N/A
2033735,2021-06-13,2300 block of Maple Acres Rd,37.3219784,-81.1371168,1,12:30 AM
2033776,2021-06-13,700 block of Denmark St,38.1955416,-85.7719894,1,4:30 PM
2033801,2021-06-13,Millington Rd and Overton Crossing St,35.247453899999996,-89.9961209,1,4:30 AM
2033905,2021-06-13,9161 Rainbow Hwy,40.986959,-82.095574,1,5:30 PM
2033969,2021-06-13,9851 Meadowglen Ln,29.7329156,-95.5466501,1,3:43 PM
2033979,2021-06-13,Yosemite St and E Colfax Ave,39.7401033,-104.8846475,1,6:15 PM
2033981,2021-06-13,15100 block of Winter Dawn Way,29.93844009999999,-95.2348837,1,N/A
2033989,2021-06-13,Cottonwood Rd and E Brundage Ln,35.3538275,-118.9853567,1,5:40 PM
2034004,2021-06-13,10631 TX-16,29.31411379999999,-98.5712325,1,3:45 AM
2034010,2021-06-13,13000 block of 9th St,36.61888769999999,-119.5470187,1,4:45 AM
2034093,2021-06-13,N Central Ave,38.13571,-121.2654477,1,1:30 AM
2034099,2021-06-13,5300 block of Auburn Blvd,38.6655482,-121.3413021,1,1:45 AM
2034120,2021-06-13,300 block of Canyon Vista Dr,31.6788292,-106.1993478,1,1:30 AM
2034131,2021-06-13,Dallas Acworth Hwy NW and N Shores Rd NW,34.05322050000001,-84.7235216,1,5:00 PM
2034134,2021-06-13,2600 block of S 85th E Ave,36.1251312,-95.8825226,1,12:05 AM
2034139,2021-06-13,3000 block of Bibb St,32.4621726,-93.7845621,1,7:48 PM
2034141,2021-06-13,4300 block of Linwood Blvd,39.0677983,-94.5330903,1,10:00 AM
2034160,2021-06-13,Ikawa Pl and Vierra Ln,19.7430726,-155.0916646,1,7:00 PM
2034190,2021-06-13,1576 N 22nd St,43.0509749,-87.9392319,1,12:46 PM
2034201,2021-06-13,1000 block of N Cicero Ave,41.8988157,-87.74617540000001,1,3:22 PM
2034281,2021-06-13,4247 White Water Road,30.716345,-83.2691445,1,3:30 PM
2034357,2021-06-13,300 Block of N Bouknight Ferry Rd,34.0041131,-81.7627412,1,N/A
2034362,2021-06-13,Geneva Avenue and 2nd Avenue,42.4164168,-83.10873090000001,1,4:00 AM
2034366,2021-06-13,125 W 300 S,40.7625201,-111.8946868,1,1:30 AM
2034401,2021-06-13,4923 W Commerce St,29.4317367,-98.558389,1,8:00 PM
2034441,2021-06-13,1600 block of Longcreek Dr,34.042642,-81.082925,1,11:40 PM
2034542,2021-06-13,Gardenia Ave and Poppy Ave,36.616769,-119.5534961,1,10:00 PM
2034643,2021-06-13,2300 block of Dalworth St,32.7450018,-97.0357437,1,1:30 AM
2034772,2021-06-13,2000 block of Canning Pl,36.6484017,-76.2382938,1,6:45 PM
2034786,2021-06-13,11000 block of Bratten Ave,38.1939741,-75.69302239999999,1,6:00 PM
2034963,2021-06-13,2400 block of W Norris St,39.9851856,-75.1733014,1,11:30 PM
2035068,2021-06-13,200 Block of Brookshire Dr,31.3513131,-85.8488035,1,5:30 AM
2035125,2021-06-13,20th St and Wesley Dr,33.7948559,-118.1740263,1,11:20 PM
2035142,2021-06-13,2500 Montague St,32.4351346,-87.02793199999999,1,9:30 PM
2035189,2021-06-13,12 Patricia Dr,34.1374914,-89.7509219,1,2:00 PM
2035697,2021-06-13,1600 block of 11th St,42.3395197,-87.8512111,1,4:45 AM
2036106,2021-06-13,Ave V and Warrior Rd,33.4962601,-86.87973679999999,1,2:20 AM
2038157,2021-06-13,329 Captain Gloster Dr,31.2004582,-91.0032821,1,N/A
2045063,2021-06-13,400 block of E 23rd St,39.3157039,-76.61077999999999,1,12:11 PM
2048960,2021-06-13,2100 block of Forest Hills Dr,32.7673667,-97.104018,1,4:40 PM
2530467,2021-06-13,425 L and L Rd,36.2729039,-80.879441,1,N/A
2695092,2021-06-13,2700 Wentworth Ave,39.7958208,-84.2536487,1,N/A
2033651,2021-06-13,800 block of S Jackson St,35.66321380000001,-80.4802798,1,12:30 AM
2746187,2021-06-13,4700 block of Benning Rd NE,38.8900632,-76.9376824,1,6:00 AM
2034187,2021-06-14,O'Fallon St and Lewis St,38.6374339,-90.1817253,1,4:22 AM
2034382,2021-06-14,N 31st St and Kimball Ave,39.13849829999999,-94.6630388,1,7:13 AM
2034443,2021-06-14,Groover Cir,33.9480393,-81.0843385,1,3:40 AM
2034511,2021-06-14,200 block of Morgan Ave,40.7108599,-73.9334351,1,12:35 AM
2034539,2021-06-14,5030 40th Avenue N,27.8079884,-82.7027389,2,8:40 AM
2034578,2021-06-14,Grant St and Worth St,37.9453192,-121.2782274,1,8:00 AM
2034591,2021-06-14,1800 block of E 12th St,37.7862154,-122.242562,1,4:13 AM
2034676,2021-06-14,17100 block of Patton St,42.4151448,-83.2445351,1,12:11 AM
2034747,2021-06-14,2029 Fort Ave,37.4039739,-79.15847459999999,1,5:55 PM
2034809,2021-06-14,1104 Ingleside Ave,39.2933583,-76.73099169999999,1,12:40 AM
2034825,2021-06-14,Waltersville Rd and Old Mill Rd,32.3877634,-90.859822,1,2:33 PM
2034843,2021-06-14,3300 block of W Roosevelt Rd,34.7259025,-92.3109731,1,N/A
2034954,2021-06-14,400 block of W Indiana Ave,39.9963805,-75.13744109999999,1,8:15 PM
2034956,2021-06-14,4404 Pinehurst Dr,30.5959277,-97.4298755,2,1:00 AM
2034967,2021-06-14,1800 block of E Allegheny Ave,39.9964906,-75.11339269999999,1,5:15 AM
2034969,2021-06-14,1500 block of 29th St Ensley,33.5024552,-86.89929889999999,1,2:00 PM
2034975,2021-06-14,N Country Club Rd and E Fort Lowell Rd,32.2649764,-110.9267471,1,N/A
2035011,2021-06-14,1500 block of Goose Alley,39.1115836,-84.51681529999999,1,7:30 AM
2035060,2021-06-14,200 block of N Leclaire Ave,41.8845034,-87.7530945,1,4:30 PM
2035095,2021-06-14,5105 W Fulton St,41.8855347,-87.7529866,1,4:39 PM
2035281,2021-06-14,5600 block of Weblin Dr,36.8664627,-76.1785269,1,11:20 PM
2035400,2021-06-14,13502 Regional Dr,27.685289,-99.4614072,1,1:30 AM
2035406,2021-06-14,300 block of Stevens Ln,30.7047852,-95.0774548,1,5:39 AM
2035503,2021-06-14,5700 block of S Park Blvd,41.4072904,-81.70117049999999,1,2:30 AM
2035555,2021-06-14,4307 Beran Dr,29.6305048,-95.442873,1,11:40 PM
2035733,2021-06-14,3400 8th Ave,32.4951134,-84.98242739999999,2,10:00 PM
2035805,2021-06-14,N/A,34.1782,-82.379,1,N/A
2035825,2021-06-14,Zimmerman Rd,34.9749751,-82.0146306,1,5:20 AM
2035839,2021-06-14,Keith Cir,34.1326867,-79.7464111,1,1:11 PM
2035903,2021-06-14,Curraghmore Rd,36.0446013,-80.4115404,1,N/A
2035913,2021-06-14,5100 block of Dolloff Rd,41.4697908,-81.6560509,1,6:00 PM
2035916,2021-06-14,3416 Poole Rd,35.7673081,-78.5797302,1,10:15 PM
2036023,2021-06-14,5200 block of S Lowe Ave,41.7996434,-87.64199479999999,1,11:05 PM
2036173,2021-06-14,N Garnett Rd and E Admiral Pl,36.1607311,-95.8511871,1,11:15 PM
2037402,2021-06-14,Melita St and Hoagland Ave,41.0700745,-85.14301859999999,1,N/A
2050061,2021-06-14,1400 block of Chestnut Ave,32.0159428,-102.0623889,1,3:30 AM
2271290,2021-06-14,258 Mall Blvd,40.09095689999999,-75.3897588,1,3:30 PM
2034279,2021-06-14,6500 block of S Perry Ave,41.7749906,-87.6284223,1,4:20 AM
2034375,2021-06-14,2001 Candelaria Rd NE,35.1146972,-106.6223521,1,8:00 AM
2034406,2021-06-14,494 Central St,42.0972411,-72.56514589999999,1,10:30 AM
2034408,2021-06-14,300 block of N Cedar St,42.7358242,-84.546573,2,1:00 AM
2034449,2021-06-14,15155 Dedeaux Rd,30.4490433,-89.0914677,1,8:45 AM
2034548,2021-06-14,2849 Candler Rd,33.7058794,-84.27205409999999,1,1:10 PM
2034692,2021-06-14,4600 block of W Leon Terrace,43.0876504,-87.9711488,1,12:05 PM
2034719,2021-06-14,40 Lyford Hill Rd,43.3084746,-71.3337839,1,N/A
2034804,2021-06-14,21905 Chancellors Run Rd,38.2683779,-76.49724359999999,1,7:07 PM
2034812,2021-06-14,2401 Liberty Heights Ave,39.3171363,-76.6546273,1,5:17 PM
2034961,2021-06-14,8500 block of 1st Ave S,33.5732337,-86.71815699999999,1,7:00 PM
2035045,2021-06-14,11000 block of S Wentworth Ave,41.6943594,-87.62794219999999,1,1:25 PM
2035233,2021-06-14,607 Twin Oaks Dr,36.3085587,-82.3307841,1,3:00 AM
2035349,2021-06-14,800 block of State St,41.1736472,-73.1997987,1,7:41 PM
2035377,2021-06-14,Yemans St and Buffalo St,42.4019864,-83.0471538,1,7:45 PM
2035894,2021-06-14,Paulin Ave and E 3rd St,32.667733,-115.4974825,1,8:30 PM
2035989,2021-06-14,1100 block of Creedmoor Ave,40.3906293,-80.0150208,1,11:00 PM
2036062,2021-06-14,Crossland Ave,39.892852,-79.7160246,1,7:30 PM
2036146,2021-06-14,200 block of W 4th St,39.845837,-75.3632049,1,9:00 PM
2036302,2021-06-14,2800 block of N 2nd St,39.9938239,-75.13495999999999,1,6:10 AM
2037198,2021-06-14,Willow St and Franklin St,37.78315500000001,-122.4225854,1,10:00 PM
2037248,2021-06-14,Mills St,36.517618,-77.182272,1,12:30 AM
2034470,2021-06-14,I-95 and E Gateway Blvd,26.5505283,-80.0666919,1,12:30 PM
2035278,2021-06-15,1568 N King St,37.0633167,-76.3471991,1,1:00 AM
2035313,2021-06-15,956 Industrial Blvd,34.229013,-86.18723419999999,3,2:30 AM
2035368,2021-06-15,23770 Springwoods Village Pkwy,30.1059626,-95.4323331,2,5:00 AM
2035452,2021-06-15,6221 S Morgan St,41.7808578,-87.64936469999999,5,5:30 AM
2035566,2021-06-15,1100 block of N Lake Shore Dr,41.90263849999999,-87.6248358,1,12:45 AM
2035713,2021-06-15,800 block of W Stinson Rd,36.5528392,-86.19061579999999,1,12:30 PM
2035746,2021-06-15,2300 block of Bethel St,37.5551184,-77.4185708,1,3:42 PM
2035804,2021-06-15,4414 Oak Leaf Ct NE,42.0252188,-91.7166678,3,8:23 AM
2035854,2021-06-15,Waterwood Ln,35.2543815,-80.7666548,1,2:30 AM
2035856,2021-06-15,3630 W Northside Dr,32.3566241,-90.2381355,1,4:00 PM
2035870,2021-06-15,3600 block of N Miro St,29.9777001,-90.03542159999999,1,12:36 AM
2035874,2021-06-15,3600 block of Olive St,39.060794,-94.555944,1,2:45 PM
2035884,2021-06-15,CA-99,37.2902037,-120.4597253,1,2:30 PM
2035997,2021-06-15,15400 block of NW 15th Ave,25.9163548,-80.2248522,1,N/A
2036096,2021-06-15,1300 block of TN-100,35.820727,-87.436235,1,8:00 PM
2036149,2021-06-15,5200 block of S Artesian Ave,41.7991854,-87.6857218,1,10:10 PM
2036270,2021-06-15,2700 block of W Huntingdon St,39.9950584,-75.17588359999999,2,1:15 PM
2036307,2021-06-15,1600 block of Moreland Ave,39.3064297,-76.6560207,1,11:33 PM
2036314,2021-06-15,5200 block of Bel Air Rd,39.3371862,-76.55336489999999,1,11:42 PM
2036320,2021-06-15,460 Columbus Ave,41.2974847,-72.94126159999999,1,8:24 PM
2036420,2021-06-15,6400 block of Cornell St,42.2623556,-83.2681485,1,5:20 PM
2036579,2021-06-15,4500 block of S Wabash Ave,41.81287409999999,-87.6250491,1,6:15 AM
2036585,2021-06-15,3800 block of W Flournoy St,41.872614,-87.7203438,1,10:15 PM
2036624,2021-06-15,200 block of Cushman St,64.8432804,-147.7212371,2,2:00 AM
2036717,2021-06-15,River Farms Dr,41.7207448,-71.5028544,1,9:00 PM
2036751,2021-06-15,Brinson St,32.0895264,-84.2328685,1,10:51 PM
2036875,2021-06-15,5500 block of Cedartown Rd,30.7008177,-87.3334903,1,1:45 AM
2036919,2021-06-15,9800 block of Ellis Dr,39.8322805,-85.9963199,1,8:20 PM
2036990,2021-06-15,402 W Anderson St,40.7568695,-87.04526469999999,1,9:20 PM
2037001,2021-06-15,200 block of E 102nd St,33.9435636,-118.2715282,1,8:15 PM
2037005,2021-06-15,Amar Rd and Del Valle Ave,34.0366572,-117.9433409,1,8:50 PM
2037033,2021-06-15,500 block of Notre Dame Ave,39.7843423,-84.17036569999999,1,11:00 PM
2037038,2021-06-15,I-215,33.6939387,-117.1765611,1,6:00 PM
2037136,2021-06-15,25220 Lankford Hwy,37.6984169,-75.7181478,1,11:11 PM
2037206,2021-06-15,Railroad St and Scates St,35.4742494,-83.00535049999999,1,8:00 PM
2037254,2021-06-15,Blue Bill Ct,34.1373823,-80.8762515,1,10:00 PM
2037270,2021-06-15,25500 block of NE Alder Falls Rd,45.7875529,-122.4091811,1,2:30 PM
2037276,2021-06-15,SW 128th St and 4th Ave SW,47.4884998,-122.339161,1,8:18 PM
2037633,2021-06-15,2100 block of Eastland Rd,33.7186396,-84.3299729,1,N/A
2037688,2021-06-15,23 Gateway Court,37.9954297,-121.3041301,1,4:21 PM
2038561,2021-06-15,1300 block of Ensor St,39.3050374,-76.6036424,1,7:17 AM
2041129,2021-06-15,13600 block of Sunstream Ct,29.7333529,-95.629523,1,N/A
2044646,2021-06-15,400 block of S Hickory St,33.8217232,-88.5448629,1,12:45 AM
2047514,2021-06-15,1100 block of Massachusetts Ave,33.9146724,-84.5706582,1,9:00 PM
2065174,2021-06-15,E Sixth St,35.7295445,-79.4623269,1,N/A
2036414,2021-06-16,39111 Prentiss St,42.5848523,-82.81567009999999,1,12:50 AM
2036424,2021-06-16,4400 block of Magnolia St,30.1220555,-94.1166068,1,2:46 AM
2036604,2021-06-16,Colton Dr and S Grants Ln,32.7495746,-97.4460041,1,4:45 AM
2036635,2021-06-16,2100 block of West Lexington St,39.29069459999999,-76.6504855,1,2:23 PM
2036702,2021-06-16,NV-278,39.5478,-115.994,1,10:00 AM
2036758,2021-06-16,1739 Martin Luther King Jr Dr NW,33.751493,-84.4438299,1,2:30 PM
2036766,2021-06-16,320 Fairburn Rd SW,33.7457224,-84.50753279999999,1,12:00 PM
2036784,2021-06-16,2900 block of E Jolly Rd,42.6828789,-84.5124341,1,12:40 AM
2036814,2021-06-16,2560 Rocky Creek Rd,32.78551,-83.70615149999999,1,5:00 PM
2036840,2021-06-16,595 Jefferson Ave,43.143024,-77.62949600000002,1,12:45 PM
2036873,2021-06-16,7700 block of Raytown Rd,38.98356,-94.4645424,1,2:48 PM
2036904,2021-06-16,Ames Ave and N 39th St,41.2995406,-95.9709815,1,2:20 AM
2036921,2021-06-16,676 Christopher St,29.8877105,-81.3377481,1,6:00 PM
2036934,2021-06-16,1500 block of Barrington Ave,39.7470286,-86.11746269999999,1,9:30 PM
2036953,2021-06-16,6400 block of Western Trail NW,35.1343471,-106.7113161,1,N/A
2036959,2021-06-16,NW 36th Ave and NW 4th St,26.1243984,-80.1964934,1,4:30 PM
2037009,2021-06-16,1900 block of W 3rd St,34.061573,-118.27079,1,1:20 AM
2037015,2021-06-16,3132 N 47th St,43.0760193,-87.9723566,1,2:24 PM
2037031,2021-06-16,Stuckey Rd,30.6581292,-85.3980465,1,1:00 AM
2037035,2021-06-16,Pedlar River Rd,37.7737245,-79.2463886,1,5:39 PM
2037060,2021-06-16,1700 E Lake St,44.94856730000001,-93.2496159,1,6:15 PM
2037071,2021-06-16,Outer Dr E and Mound Rd,42.4409179,-83.044061,1,9:30 PM
2037080,2021-06-16,1300 block of France St,29.9673377,-90.0330537,1,7:22 PM
2037085,2021-06-16,3122 Chartiers Ave,40.4536622,-80.0616835,1,1:50 AM
2037166,2021-06-16,100 block of Sunset Ln,35.294127,-81.28029389999999,1,8:00 AM
2037226,2021-06-16,700 block of Nellie Gray Pl,36.0770027,-79.5935464,1,7:35 AM
2037337,2021-06-16,E 194th St and Marion Ave,40.8641499,-73.8913106,1,11:20 PM
2037354,2021-06-16,1000 block of 17th St,34.039752,-118.2780494,1,10:20 PM
2037361,2021-06-16,6300 block of Pacific Blvd,33.9834235,-118.2249749,1,5:05 PM
2037386,2021-06-16,7255 W Sunset Rd,36.0670346,-115.2491684,2,9:30 PM
2037405,2021-06-16,1200 block of Peralta St,37.8100066,-122.295031,1,11:04 PM
2037410,2021-06-16,600 block of 23rd St,37.8133871,-122.2714867,1,6:40 PM
2037420,2021-06-16,988 D St,37.2890764,-120.4748794,1,9:30 PM
2037427,2021-06-16,4300 block of W 24th Ave,41.5752239,-87.3899857,1,11:29 AM
2037491,2021-06-16,2295 West 11th St,40.59175,-73.9803859,1,10:47 PM
2037495,2021-06-16,120 Menahan St,40.6952608,-73.9196408,1,11:10 PM
2037515,2021-06-16,3300 block of 75th Ave,38.9326081,-76.8845233,1,5:10 PM
2037536,2021-06-16,1000 block of Granby St,39.2885823,-76.60196719999999,1,7:27 PM
2037560,2021-06-16,19629 E Hwy 6,29.40791119999999,-95.1924412,1,1:00 AM
2037569,2021-06-16,Center St,33.3539977,-93.3006371,1,11:08 PM
2037576,2021-06-16,13000 block of Sunstream Ct,29.7333529,-95.629523,1,N/A
2037588,2021-06-16,1600 block of Elysian Fields Ave,29.9743119,-90.057672,1,10:35 PM
2037613,2021-06-16,2725 W 5th Ave,41.6017135,-87.3710978,1,10:00 PM
2037615,2021-06-16,Gary Ave and 49th Ave,33.48951,-86.91577,1,11:00 PM
2037650,2021-06-16,9036 N Lamar Blvd,30.3613142,-97.6994571,1,6:48 AM
2037652,2021-06-16,Hamm Farm Rd,38.1774987,-78.3075659,1,7:00 PM
2037667,2021-06-16,6400 Dumble St,29.6936678,-95.3467441,1,10:30 PM
2037685,2021-06-16,4641 Washtenaw Ave,42.252187,-83.66808999999999,1,2:51 PM
2037750,2021-06-16,1803 Ridgecliffe Dr,43.0076443,-83.7417322,1,4:00 PM
2037926,2021-06-16,N 6th St,30.7231669,-86.1116052,1,9:20 PM
2038022,2021-06-16,N Spring Rd,36.2518662,-93.1085709,1,2:20 PM
2038058,2021-06-16,24736 Friendship Rd,30.5851987,-87.8777032,1,10:00 AM
2038121,2021-06-16,NM-11 and Monte Vista Rd SW,32.1815107,-107.7511079,1,7:00 AM
2038138,2021-06-16,Thurman Dr,33.5205371,-90.1465576,1,7:30 PM
2038171,2021-06-16,96 E Lakeview Ave,40.8741109,-73.98576229999999,1,3:45 AM
2038664,2021-06-16,N/A,33.1909,-101.378,1,N/A
2038849,2021-06-16,2700 block of W Main St,38.080095,-78.925135,1,5:39 PM
2039866,2021-06-16,8400 block of Larry Ln,38.76325,-90.3355139,1,7:45 PM
2042407,2021-06-16,Bodie Ridge Rd,39.2904662,-121.0790847,1,N/A
2043711,2021-06-16,8800 block of Woodley Rd,32.2543425,-86.20931550000002,1,3:00 PM
2045090,2021-06-16,3300 block of Christian Chapel Church Rd,35.6011203,-78.9880874,1,N/A
2159960,2021-06-16,35 Dow Rd,43.7137346,-70.570105,1,9:50 AM
2553882,2021-06-16,N/A,29.5572,-95.8086,1,N/A
2037394,2021-06-17,6012 Iliff Rd NW,35.1031558,-106.7070245,1,2:30 AM
2037396,2021-06-17,Hickory Rd and Harmony Lake Dr,34.1825861,-84.4484211,1,11:00 PM
2037463,2021-06-17,3100 block of Waclark Pl SE,38.84438280000001,-77.0020444,1,5:01 AM
2037520,2021-06-17,N 115th Ave and Bell Rd,33.6386136,-112.3078277,1,12:05 PM
2037534,2021-06-17,5200 block of Hillburn Ave,39.3426798,-76.55750429999999,1,1:30 PM
2037601,2021-06-17,500 block of Veterans Ave,32.5486837,-94.3481289,1,2:47 AM
2037626,2021-06-17,2300 block of S Hampton Rd,32.7227177,-96.8569602,1,1:20 PM
2037657,2021-06-17,9557 S Gessner Rd,29.6786542,-95.5282044,1,6:25 AM
2037662,2021-06-17,9300 block of Elgin Ave,33.5100604,-101.8783936,1,N/A
2037696,2021-06-17,Genesee St and Sawyer St,43.13502769999999,-77.6359961,1,7:00 PM
2037752,2021-06-17,7500 block of S Indiana Ave,41.7580221,-87.62017089999999,1,3:25 AM
2037767,2021-06-17,6200 block of S Evans Ave,41.782076000000004,-87.6074927,1,8:40 AM
2037783,2021-06-17,50 block of W 109th St,41.6964289,-87.62513589999999,1,12:00 PM
2037817,2021-06-17,1220 Linton Blvd,26.4391362,-80.085488,1,2:30 AM
2037848,2021-06-17,9000 block of Holton Ave,41.478993,-81.6261561,1,1:50 AM
2037887,2021-06-17,1600 block of Holloway St,35.9936311,-78.8737709,2,N/A
2037930,2021-06-17,I-75 and E McNichols Rd,42.4180904,-83.1002152,1,9:45 PM
2037957,2021-06-17,4800 block of Anderson Ave,38.6806421,-90.2407617,1,1:40 AM
2037963,2021-06-17,900 block of Ashland Rd,40.7726429,-82.4815893,1,11:00 AM
2037980,2021-06-17,8800 block of Garonne Ter,39.9152667,-86.07858759999999,1,10:20 PM
2037993,2021-06-17,2100 block of Cedardale Ave,30.4206478,-91.1581704,1,8:15 PM
2037998,2021-06-17,351 Ford Ave,32.3328767,-90.2345986,1,10:00 AM
2038033,2021-06-17,Ford St and Mickens Rd,30.5201964,-91.1227748,1,7:45 PM
2038071,2021-06-17,5200 block of Girard Ave,39.9713161,-75.2259909,1,6:30 PM
2038206,2021-06-17,6200 block of W Tidwell Rd,29.8517286,-95.4823893,2,9:00 PM
2038347,2021-06-17,50 block of Schroeder St,39.2895283,-76.6340259,1,11:57 PM
2038361,2021-06-17,SE 44th Ave,45.5021844,-122.9389118,1,9:00 AM
2038431,2021-06-17,4801 York Blvd,34.1223627,-118.2107343,1,4:40 PM
2038465,2021-06-17,2802 E Fountain Blvd,38.8179545,-104.7797611,1,12:50 AM
2038510,2021-06-17,Ygnacio Valley Rd and N California Blvd,37.9049403,-122.0656403,1,10:56 AM
2038559,2021-06-17,2931 Camino Del Rio N,32.7727071,-117.1313468,1,10:55 PM
2038589,2021-06-17,800 block of Maryland St,41.5964617,-87.3312777,1,11:20 PM
2038595,2021-06-17,27000 block of W Oak Ridge Rd,32.3313074,-96.2489373,1,8:15 PM
2038873,2021-06-17,I-75 and Southwell Blvd,31.4156025,-83.50705339999999,1,4:44 PM
2038887,2021-06-17,300 block of S 53rd St,39.9548206,-75.2281309,1,8:34 PM
2038891,2021-06-17,4800 block of N Franklin St,40.0250435,-75.1375681,1,9:45 PM
2038942,2021-06-17,Morgan J Rd,34.8148407,-79.0979171,1,N/A
2039366,2021-06-17,925 SE 43rd St,29.6438769,-82.27209950000001,1,7:00 PM
2049178,2021-06-17,2700 block of Majesty Dr,32.7548068,-97.0613775,1,N/A
2084212,2021-06-17,700 block of Freemont Rd,33.9401497,-78.751719,1,N/A
2104493,2021-06-17,Hardscrabble Rd,43.7123779,-70.6643959,2,5:13 AM
2037554,2021-06-17,645 Winnie St,38.0365152,-84.5110152,1,3:53 PM
2037556,2021-06-17,1133 Bardstown Rd,38.2379955,-85.719304,1,1:40 AM
2037567,2021-06-17,10570 Fuqua St,29.6110199,-95.2294767,1,4:50 AM
2037986,2021-06-17,2600 block of McRae Rd,61.1870039,-149.9324624,1,4:41 PM
2038043,2021-06-17,2800 block of Newport St,32.3498159,-90.2200475,1,1:30 PM
2038104,2021-06-17,1300 block of S Copias Way,32.2058105,-111.0250676,1,N/A
2038269,2021-06-17,5591 US-64 E,35.7299869,-79.68118079999999,1,1:00 AM
2038285,2021-06-17,700 block of W 76th St,41.7561225,-87.6417546,1,2:45 PM
2038352,2021-06-17,NE 74th Ave and NE Glisan St,45.5264479,-122.586804,1,10:30 PM
2038476,2021-06-17,3881 E Pikes Peak Ave,38.8314986,-104.7557629,1,12:20 AM
2038622,2021-06-17,3056 Mathers St,39.1368178,-84.48520479999999,1,11:30 PM
2038733,2021-06-17,Bates Trail,35.9289644,-87.3434873,1,10:00 PM
2038911,2021-06-17,Rensselaer St and 9th St,42.7422212,-73.67993489999999,1,11:00 PM
2038919,2021-06-17,3000 block of Frazier St,39.0542078,-84.50237419999999,1,11:34 PM
2038142,2021-06-18,Baltic Ave and N Maryland Ave,39.3674892,-74.42370090000001,1,4:00 PM
2038426,2021-06-18,E 64th St and Wilmington Ave,33.9811815,-118.2389779,1,1:47 AM
2038485,2021-06-18,11400 block of Bellefontaine Rd,38.7775344,-90.2191566,2,5:00 AM
2038544,2021-06-18,1500 Eolus Ave,33.0763679,-117.2979122,1,8:00 AM
2038580,2021-06-18,9000 block of Markville Dr,32.9160071,-96.7504554,1,1:50 PM
2038613,2021-06-18,1202 Pasadena Blvd,29.69263,-95.2015154,1,7:30 AM
2038711,2021-06-18,N Claybrook St and Jefferson Ave,35.1417464,-90.0178779,1,1:15 AM
2038738,2021-06-18,W 79th St and S Fairfield Ave,41.7498992,-87.6914075,2,3:00 PM
2038794,2021-06-18,6300 block of S King Dr,41.7792315,-87.6160233,1,5:20 PM
2038797,2021-06-18,945 Crestmark Blvd,33.7801731,-84.6125478,1,4:00 AM
2038799,2021-06-18,5055 Jamieson Dr,41.70834,-83.59037649999999,1,1:50 PM
2038805,2021-06-18,2338 E Princess Anne Rd,36.85466,-76.2621575,1,3:10 PM
2038810,2021-06-18,5400 block of S Bishop St,41.795779,-87.66134900000002,1,7:30 PM
2038847,2021-06-18,1800 block of Kilauea Ave,19.6996939,-155.0711154,1,11:15 AM
2038913,2021-06-18,Greenwood Ave and S 40th St,38.2439399,-85.8184624,1,4:00 PM
2038917,2021-06-18,6800 block of Shibley Ave,38.1461865,-85.57383630000001,1,5:30 PM
2038937,2021-06-18,50 block of Hobart St,42.8734508,-78.8248354,1,11:15 AM
2038974,2021-06-18,24 Garden St,43.150717,-77.6182778,1,2:00 PM
2038993,2021-06-18,4311 New Allen Rd,35.2440661,-89.946888,1,10:30 PM
2038998,2021-06-18,46 Galveston Pl SW,38.82416930000001,-77.0094062,1,9:13 PM
2039007,2021-06-18,5500 block of Frederick Ave,39.2788666,-76.7092247,1,9:51 PM
2039014,2021-06-18,3800 block of Derby Manor Dr,39.3337063,-76.657528,1,3:50 PM
2039016,2021-06-18,3300 block of Curtis Dr,38.85053389999999,-76.9514782,1,7:15 PM
2039082,2021-06-18,1845 N Sherman Ave,43.4087885,-124.2236954,1,10:15 AM
2039086,2021-06-18,183 Aqueduct St,41.09642909999999,-81.53227919999999,1,6:20 PM
2039113,2021-06-18,225 Washington St,40.7372861,-74.1746625,1,2:00 AM
